image	type	mode	inode	offset	size	crc32	path	target	extracted_path
image-380000	file	100666	426	41621347	8189	767cfb4c	usr/share/lua/service/toyotamanager/vrmanager.lua		image-380000/usr/share/lua/service/toyotamanager/vrmanager.lua
image-380000	file	100666	380	41629536	8158	8521d813	usr/share/lua/service/bluetooth/containers/device.lua		image-380000/usr/share/lua/service/bluetooth/containers/device.lua
image-380000	file	100666	568	41637694	7760	4421dd8f	usr/share/connmgr/EnetConn.lua		image-380000/usr/share/connmgr/EnetConn.lua
image-380000	file	100666	408	41645454	7459	a852963e	usr/share/lua/service/toyotamanager/deviceStatus.lua		image-380000/usr/share/lua/service/toyotamanager/deviceStatus.lua
image-380000	file	100666	352	41652913	7059	31148d3d	usr/share/lua/connmgr/BtUtils.lua		image-380000/usr/share/lua/connmgr/BtUtils.lua
image-380000	file	100444	200	41659972	6906	fbf4db7e	etc/fontconfig/fonts.dtd		image-380000/etc/fontconfig/fonts.dtd
image-380000	file	100666	410	41666878	6891	91b6c566	usr/share/lua/service/toyotamanager/framClient.lua		image-380000/usr/share/lua/service/toyotamanager/framClient.lua
image-380000	file	100666	578	41673769	6229	d1718fec	usr/share/connmgr/Overview_TcmHdlr.lua		image-380000/usr/share/connmgr/Overview_TcmHdlr.lua
image-380000	file	100666	392	41679998	6005	1937b905	usr/share/lua/service/diagnostics/micdiagnostics.lua		image-380000/usr/share/lua/service/diagnostics/micdiagnostics.lua
image-380000	file	100666	442	41686003	5865	af392bda	usr/share/lua/socket.lua		image-380000/usr/share/lua/socket.lua
image-380000	file	100666	576	41691868	5674	f21d88ba	usr/share/connmgr/Overview_CmHdlr.lua		image-380000/usr/share/connmgr/Overview_CmHdlr.lua
image-380000	file	100666	353	41697542	5392	4bedd0a5	usr/share/lua/connmgr/CallTree.lua		image-380000/usr/share/lua/connmgr/CallTree.lua
image-380000	file	100666	411	41702934	5267	c728e02	usr/share/lua/service/toyotamanager/hmiClient.lua		image-380000/usr/share/lua/service/toyotamanager/hmiClient.lua
image-380000	file	100666	444	41708201	5115	d64dec8d	usr/share/lua/ssl/https.lua		image-380000/usr/share/lua/ssl/https.lua
image-380000	file	100666	419	41713316	4934	717cfe68	usr/share/lua/service/toyotamanager/persistentscopes.lua		image-380000/usr/share/lua/service/toyotamanager/persistentscopes.lua
image-380000	file	100666	440	41718250	4821	f8928476	usr/share/lua/socket/tp.lua		image-380000/usr/share/lua/socket/tp.lua
image-380000	file	100444	521	41723071	4652	6dc471c3	etc/DbVersion.txt		image-380000/etc/DbVersion.txt
image-380000	file	100666	432	41727723	4647	b37c7d0e	usr/share/lua/service.lua		image-380000/usr/share/lua/service.lua
image-380000	file	100444	450	41732370	4432	a0f09d2d	usr/share/lua/updatestrings.lua		image-380000/usr/share/lua/updatestrings.lua
image-380000	file	100666	409	41736802	4347	10b836ed	usr/share/lua/service/toyotamanager/filecopy.lua		image-380000/usr/share/lua/service/toyotamanager/filecopy.lua
image-380000	file	100666	515	41741149	4200	ac7b6339	etc/ipod.cfg		image-380000/etc/ipod.cfg
image-380000	file	100666	581	41745349	4184	fad1a91e	usr/share/connmgr/PppTrafficMon.lua		image-380000/usr/share/connmgr/PppTrafficMon.lua
image-380000	file	100444	530	41749533	4125	fe113089	etc/services		image-380000/etc/services
image-16e0000	directory	40755	1	0	0	0			
image-16e0000	directory	40777	11	0	0	0	usr/lib/handsfree		
image-16e0000	file	100444	65	3836	257	4a40851e	etc/system/config/wifiSvc.cfg		image-16e0000/etc/system/config/wifiSvc.cfg
image-16e0000	file	100555	3221225474	4096	13624	eaa2ea13	usr/lib/librawDosLib.so.1		image-16e0000/usr/lib/librawDosLib.so.1
image-16e0000	file	100444	52	17720	2733	aebdf44	etc/inetd.conf		image-16e0000/etc/inetd.conf
image-16e0000	symlink	120555	3221225475	0	0	0	usr/lib/librawDosLib.so	librawDosLib.so.1	
image-16e0000	file	100555	3221225476	20480	20576	f9aa282f	usr/lib/libVAD.so.1		image-16e0000/usr/lib/libVAD.so.1
image-16e0000	file	100444	25	41056	3786	21dc265f	boot/scripts/dbservice_recovery.sh		image-16e0000/boot/scripts/dbservice_recovery.sh
image-16e0000	file	100444	62	44842	204	b26242a7	etc/system/config/wavePrompter.conf		image-16e0000/etc/system/config/wavePrompter.conf
image-16e0000	symlink	120555	3221225477	0	0	0	usr/lib/libVAD.so	libVAD.so.1	
image-16e0000	file	100555	3221225478	45056	13692	a22e89fd	usr/lib/libgetopt_speex.so		image-16e0000/usr/lib/libgetopt_speex.so
image-16e0000	file	100444	18	58748	2251	5c695096	boot/scripts/bluetooth.sh		image-16e0000/boot/scripts/bluetooth.sh
image-16e0000	file	100444	64	60999	174	dc1dc76	etc/system/config/sideStreamer.conf		image-16e0000/etc/system/config/sideStreamer.conf
image-16e0000	file	100444	61	61173	31	d5727f75	etc/system/config/pgetty.cfg		image-16e0000/etc/system/config/pgetty.cfg
image-16e0000	file	100555	3221225479	61440	164688	1663fe87	usr/lib/libspeex.so.1		image-16e0000/usr/lib/libspeex.so.1
image-16e0000	file	100444	57	226128	2936	5acc2253	etc/wicome/pf.conf		image-16e0000/etc/wicome/pf.conf
image-16e0000	symlink	120555	3221225480	0	0	0	usr/lib/libspeex.so	libspeex.so.1	
image-16e0000	file	100555	3221225481	229376	23788	a8441257	usr/lib/libiow.so.1		image-16e0000/usr/lib/libiow.so.1
image-16e0000	file	100444	24	253164	568	15109129	boot/scripts/runacpclient.sh		image-16e0000/boot/scripts/runacpclient.sh
image-16e0000	symlink	120555	3221225482	0	0	0	usr/lib/libiow.so	libiow.so.1	
image-16e0000	file	100555	3221225484	253952	18921	1f90ecb0	usr/lib/handsfree/libpal_audio.so		image-16e0000/usr/lib/handsfree/libpal_audio.so
image-16e0000	file	100444	22	272873	1352	4d05a52a	boot/scripts/speech.sh		image-16e0000/boot/scripts/speech.sh
image-16e0000	file	100555	3221225485	274432	44856	865d5af2	usr/lib/handsfree/libpal_core.so		image-16e0000/usr/lib/handsfree/libpal_core.so
image-16e0000	file	100555	3221225486	319488	81886	70f075c7	usr/lib/handsfree/libpsse.so		image-16e0000/usr/lib/handsfree/libpsse.so
image-16e0000	file	100555	3221225487	401408	394366	9fbfcc52	usr/lib/handsfree/libsse_NEON.so		image-16e0000/usr/lib/handsfree/libsse_NEON.so
image-16e0000	file	100444	20	795774	1864	f3861e9e	boot/scripts/jvm.sh		image-16e0000/boot/scripts/jvm.sh
image-16e0000	file	100444	63	797638	1033	bbb7d76	etc/system/config/antiReadDisturbService.conf		image-16e0000/etc/system/config/antiReadDisturbService.conf
image-16e0000	symlink	120555	3221225488	0	0	0	usr/lib/handsfree/libsse.so	libsse_NEON.so	
image-16e0000	file	101555	2147483674	798720	18760	289c9d0c	sbin/mqueue		image-16e0000/sbin/mqueue
image-16e0000	file	100444	23	817480	1000	694808ac	boot/scripts/connectivity.sh		image-16e0000/boot/scripts/connectivity.sh
image-16e0000	file	100444	19	818480	551	f72ae633	boot/scripts/dumper.sh		image-16e0000/boot/scripts/dumper.sh
image-16e0000	file	101555	2147483675	819200	45171	235c99bc	usr/bin/ping		image-16e0000/usr/bin/ping
image-16e0000	file	100444	17	864371	850	4fafc056	boot/scripts/tertiary-boot.sh		image-16e0000/boot/scripts/tertiary-boot.sh
image-16e0000	file	101555	2147483676	868352	21398	236fec52	usr/bin/use		image-16e0000/usr/bin/use
image-16e0000	file	101555	2147483677	892928	37996	c6eadebb	usr/bin/wavePrompter		image-16e0000/usr/bin/wavePrompter
image-16e0000	file	101555	2147483678	933888	45241	f0f637c5	usr/bin/pdebug		image-16e0000/usr/bin/pdebug
image-16e0000	file	101555	2147483679	983040	57472	5e615bbe	usr/bin/psse		image-16e0000/usr/bin/psse
image-16e0000	file	101555	2147483680	1044480	83048	31aec6e8	usr/bin/dbustracemonitor		image-16e0000/usr/bin/dbustracemonitor
image-16e0000	file	101555	2147483681	1130496	15215	1ceb6124	usr/bin/pgetty		image-16e0000/usr/bin/pgetty
image-16e0000	file	101555	2147483682	1146880	206553	180dd433	usr/bin/picturescaler		image-16e0000/usr/bin/picturescaler
image-16e0000	file	101555	2147483683	1355776	46280	159f8f35	usr/bin/inetd		image-16e0000/usr/bin/inetd
image-16e0000	file	101555	2147483684	1404928	9027	428cc09	usr/bin/isendrecv		image-16e0000/usr/bin/isendrecv
image-16e0000	file	101555	2147483685	1417216	13795	e2ae14f8	usr/bin/imageReader		image-16e0000/usr/bin/imageReader
image-16e0000	file	101555	2147483686	1433600	18303	c2c04a3c	usr/bin/imageChecksumUtility		image-16e0000/usr/bin/imageChecksumUtility
image-16e0000	file	101555	2147483687	1454080	42752	3e26e3ef	usr/bin/antiReadDisturbService		image-16e0000/usr/bin/antiReadDisturbService
image-16e0000	file	101555	2147483688	1499136	26913	f3a00da5	usr/bin/image_rot_fixer		image-16e0000/usr/bin/image_rot_fixer
image-16e0000	file	101555	2147483689	1527808	227331	ff06de	usr/bin/mirrorLinkSvc		image-16e0000/usr/bin/mirrorLinkSvc
image-16e0000	file	101555	2147483690	1757184	17416	b78c7dbb	usr/bin/usb_hub_oc		image-16e0000/usr/bin/usb_hub_oc
image-16e0000	file	101555	2147483691	1777664	31208	4bfc4f48	usr/bin/SamSecurity		image-16e0000/usr/bin/SamSecurity
image-16e0000	file	101555	2147483692	1810432	396483	50cf2cdf	usr/bin/TMEClient		image-16e0000/usr/bin/TMEClient
image-16e0000	file	101555	2147483693	2207744	85036	1c8476d3	usr/bin/sideStreamer		image-16e0000/usr/bin/sideStreamer
image-16e0000	file	101555	2147483694	2293760	8252	6de8a095	usr/bin/hashCalc		image-16e0000/usr/bin/hashCalc
image-16e0000	file	101555	2147483695	2306048	798829	2f7d27a5	usr/bin/wicome/btservice		image-16e0000/usr/bin/wicome/btservice
image-16e0000	file	101555	2147483696	3108864	1105333	2b4fcf41	usr/bin/wicome/DbService		image-16e0000/usr/bin/wicome/DbService
image-16e0000	file	101555	2147483698	4214784	54719	a971b07d	usr/bin/wicome/WicomeSCP		image-16e0000/usr/bin/wicome/WicomeSCP
image-16e0000	file	101555	2147483699	4272128	616906	f40cb940	bin/wpa_supplicant		image-16e0000/bin/wpa_supplicant
image-16e0000	file	100444	53	4889034	249818	e3f5953b	etc/ssl/certs/ca-bundle.crt		image-16e0000/etc/ssl/certs/ca-bundle.crt
image-16e0000	file	100444	54	5138852	105472	c7888e0c	etc/wicome/DST.dbf		image-16e0000/etc/wicome/DST.dbf
image-16e0000	file	100444	49	5244324	47500	4e63fcfe	usr/bin/wicome/provcode.tab		image-16e0000/usr/bin/wicome/provcode.tab
image-16e0000	file	100444	58	5291824	26580	859bf721	etc/wicome/pf.os		image-16e0000/etc/wicome/pf.os
image-16e0000	file	100444	55	5318404	19447	cf5ff5dc	etc/wicome/hostapd.uap0.conf		image-16e0000/etc/wicome/hostapd.uap0.conf
image-16e0000	file	100444	56	5337851	19447	cf5ff5dc	etc/wicome/hostapd.wcl0.conf		image-16e0000/etc/wicome/hostapd.wcl0.conf
image-16e0000	file	100444	60	5357298	14169	d60206b5	etc/wicome/wicome_debug.cfg		image-16e0000/etc/wicome/wicome_debug.cfg
image-16e0000	file	100444	59	5371467	12794	24d725ce	etc/wicome/wicome.cfg		image-16e0000/etc/wicome/wicome.cfg
image-16e0000	file	100444	21	5384261	4621	ca06f1bb	boot/scripts/misc.sh		image-16e0000/boot/scripts/misc.sh
